productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B000I6NF6W,MisterMaxAnti Icky Poo - 1 Gallon,AV86SVZYV1IJL,0/1,5.0,1321401600,"I ordered MisterMaxAntiIckypoo from amazon because it was much cheaper ($30/gal) than I'd paid at the vet ($20/quart). It arrived promptly, and I've added some to my old spray bottle so that it would be convenient to use.",pet supplies,cats,litter housebreaking
B00063KG5U,"Petmate Ultra Vari Kennel Fashion Pet Carrier, 26-Inch, For Pets 20-25 Pounds, Deer/Brown",A2FKTNWL3AGK5C,1/1,1.0,1321401600,"I bought this crate ""size large"" for my dog that by AKC standards is a medium to large dog (under 60 pounds). A female boxer does not fit. If this is the case what size does she need? XXXXXL? The last crate we bought at the pet store was a ""Large"". It was the perfect size. You should advertise this crate for a large chihuahua.",pet supplies,dogs,houses
B000F4W02M,Nutramax Cosequin for Cats - 80 Sprinkle Capsules,APTHG5VMUB3BG,0/0,5.0,1321488000,"I've been giving Cosequin to my cat for over ten years. She is 13 now and I credit Cosequin with keeping her joints healthy. Amazon has some great prices for this product, I always check here first to see who has it available and what price. All my orders of Cosequin from Amazon have arrived promptly and I've been very happy with the price I've paid.",pet supplies,cats,health supplies
B0002J1FLW,Merial Frontline Plus Flea and Tick Control for Dogs and Puppies,A1QW37NAAHQDHC,0/0,5.0,1321488000,This product is exactly what I was looking for and the service was excellent and speedy. This is a very good vendor and I will definitely do business with them again. Thanks!,pet supplies,dogs,health supplies
B0002XAFTG,"Charlee Bear Dog Treat, 16-Ounce, Liver",AORL6AKIF22TQ,0/0,4.0,1321488000,"My standard poodle pup likes, but doesn't love these training treats. Definitely not a ""high value"" treat, but works nicely for walks. NO odor or messy crumbs that would ruin jacket pockets of the trainer. I would purchase these again.",pet supplies,dogs,treats
B0002D31QU,Petsafe Premier GentleSpray Citronella Anti-Bark Dog Collar,A2F3XL8V3R3HTN,0/0,3.0,1321488000,This product is ok. I worry about the poisonous effects of citronella on my dog and by now she knows how to get the collar off anyway. Best used in small doses.,pet supplies,dogs,collars
B0006L2QQ4,Sporn Double Dog Coupler,AE3KH5QOA1CAC,0/1,5.0,1321488000,Right after I purchased this dog coupler and before it arrived we lost one of our dogs. Didn't get to try it out. It well constructed with heavy duty hooks and nice thick nylon strapping. It may be a bit heavy for my Shih Tzu's (we'll have a new puppy in about 3 more weeks) but if it is I'll find one that will work better. A good deal.,pet supplies,dogs,collars
B00061MUNS,Country Butcher Hooves 60pk bulk,A1XDG7XJ07ANL0,0/0,5.0,1321574400,I buy chew hooves at the local farm store for .99 each or more. Buying in bulk is such a great value and my dogs get the same type of chew hoof. Quick shipping and will buy again!,pet supplies,dogs,treats
B000A7UZA8,Guardian Cotton Web Training Pet Lead Leash - Black,A44DJUK7YRPG5,1/1,5.0,1321574400,"I use this leash when walking my Cavalier King Charles Spaniel - we leave in a rural area and this gives him a chance to roam a bit but then it is also easy to bring in should there be a car. I've had one for about a year, and it's about time to buy another. The one we have is still fine, but looking a bit frayed.",pet supplies,dogs,training behavior aids
B0002AT464,Wire Rake Scooper for Grass,A1ZETCHKWICN6K,0/0,5.0,1321574400,"I don't know why you would buy anything else unless you have a concrete patio or a putting green your dog poops on you need this to get poop off your lawn after 9 years my old one broke so I purchased a new one, it looks the same as the old so I am now happy to walk in my back yard it works well on any size from 14 lb dog to 125 lb",pet supplies,dogs,litter housebreaking
B000P9ZFCY,NOZTONOZ Sof-Krate Indoor/Outdoor Pet Home,A1YZKF75FJG4L2,3/4,2.0,1321574400,"This crate is easy to set up but it smells horrible. I am not willing to expose my puppy to pvc outgassing.I tried to let it air out for a few days, but it has not helped. yuck.I am going to return this and get a metal crate which I can make cozy for her. this thing must be toxic!",pet supplies,dogs,houses
B0009XLVEC,Premier Gentle Leader Head Dog Collar,A3P2BSK6RG990O,0/0,5.0,1321574400,"So many dogs, so many walks, why not make them all enjoyable? The Gentle Leader is great for dogs and great for dog owners and walkers. No unnecessary pressure on neck/throat/joints. My dog now tips his head to help me place the Gentle Leader over his head. Our earth angels give us the best, now we can return the favor.",pet supplies,dogs,collars
B0002YF98W,Tape Worm Tabs for Cats - 3 tablets,A39L35PUI58CFY,0/0,5.0,1321574400,"It worked for both my cats. So well that I have this in stock in case i need it again.It works within 24 hours i'd say. The trick i use with my cats is I force open their mouth, and i put the pill in the back of their throat or tongue. At that point they would swallow it.",pet supplies,cats,health supplies
B0001MYNLY,Lentek Bark Free Dog Training Device,A7PZJ1YHV4ZNF,0/0,4.0,1321574400,"I bought this because my neighbor complained my dog would bark a bit too much for too long at the postman or the UPS guy. I placed it by the front door. And it worked immediately. Dog learned to just growl softly when the UPS guy knocked, low enough i guess that it didn't trigger the beep. I would highly recommend you give this a try. I am using it indoors. The cord is plenty long to reach just about anywhere. and it is a small enough that I can hide it behind something to be inconspicuous, or tuck in a drawer when I don't need it out.",pet supplies,dogs,training behavior aids
B000634MH8,SmartCat Ultimate Scratching Post,A1YNNQV75V8ELO,0/0,5.0,1321660800,"My cats loves it, She sits on it, scratches it and hangs on it from the top, not sure what she was doing. I have put it near my microfiber sofa which she never touches. It's a good product",pet supplies,cats,beds furniture
B0002HBLKE,Kyjen Plush Puppies Hedgehog Dog Toy,A346U28Y33U9LA,1/1,1.0,1321660800,"The description of this toy was a bit misleading; it's listed as a large toy, but it's actually quite small. My 56-lb Great Pyrenees mix had it completely ripped apart in less than one hour. I would definitely not recommend this for dogs that are heavy chewers (or for any larger size dog). Cute toy, though!",pet supplies,dogs,toys
B000ICNHWS,K&H Lectro Soft Outdoor Bed,A1YC4GSVUZUGNS,1/1,5.0,1321660800,"I purchased this item for my older cat to snuggle on. I ordered this in medium which is plenty big, even for a 15 pound cat. I do notice every once in a while it makes a funny sound, not sure what this is from, anyhow I would highly recommend this product for any animal that likes to keep toasty warm.",pet supplies,dogs,beds furniture
B0002Y1Q9I,Groom 'n Comb,A2FNQYSC672HRS,0/0,3.0,1321747200,"The sticky tabs that came with the product doesnt work well. After a couple of rubs from my 16 LBS kitty, it was knocked off the wall. The product wasn't too solid, kinda flimsy, so the tabs couldn't hold it flat against the wall. I ended up buying super velcro tabs, which worked well, that is until kitty knocked it off, again. But it did last a couple of months this time. He likes it and uses it alot. If I didn't have to keep pinning it back on the wall, it could've gotten a 4 rating, and if it wasn't a flimsy rubber-plastic-like material, it would've gotten a 5. The catnips included doesn't do anything for kitty, and he's a catnip-junkie! I would say don't waste your time putting catnip in the groomer, just give it to him in a regular catnip toy, it didn't increase him using the groomer.",pet supplies,cats,grooming
B000CR1FHS,Oster Cryogen-X Blade Size 7,A32IRTC75YLID5,2/2,5.0,1321747200,"We have 2 large Labradoodles, & I have tried all sorts of blades. After doing some more research I discovered that using a skip tooth blade might really help. Several groomers forums recommended the skip tooth, but did emphasize the need to be careful with this type of blade, as it is easier to cut your dog. I have not found anything that works as well on these heavy coated dogs & am so glad that I went ahead and tried a skip tooth vs. the fine blades I was using. I plan on adding more sizes to my blade collection! The cryogen also stays cooler, but it would be nice to have 2 blades so you can change when one gets hot.",pet supplies,dogs,grooming
B0002DHJYU,Cardinal Laboratories Gold Medal Unicoat Spray ~ Standard Formulation 16oz,A1BUHLN63NERRO,1/1,3.0,1321833600,"I was really only looking for a detangler. I had been hoping the perfume wouldn't be so strong. Isn't terrible, but definitely strong.",pet supplies,cats,grooming
B00025YTZA,Wee-Wee Housebreaking Pads for Dogs,A1EMIG8DU3G6BQ,5/5,5.0,1321833600,"I have always had small/tiny dogs that are house-trained as well as outdoor trained, so of course I have gone through an abundance of pee pee pads.These are of great quality. They are folded and packaged nicely, and when you unfold them, there is no tearing of the white absorbent part underneath (for some brands, when you unfold the wee wee pads, it will rip a little bit of the white absorbent part of the pee pee pad - not always a huge deal but it really shouldn't do that - and if it tears closer to the edge you might be a little concerned with some leakage).Also, for this brand, the white absorbency part of the pad is uniform throughout the whole pad. For some cheaper brands, you will occasionally find a bare spot in that padding - and although the blue part underneath is a little more liquidproof, I don't think it is failsafe. So it's better for the absorbent padding to be uniform.Happy when I can buy this brand!",pet supplies,dogs,litter housebreaking
B0002V2S6G,Casual Canine Reflective Jacket,AYNJFCAN7SQYL,0/0,4.0,1321920000,"Now that I've seen the coat on my dog, I can comment on the material, size and quality. So far, I'm happy with the purchase. The material has a suede like finish on the outside. The inside is a fine fleece (like a sweatshirt).My dog (a 70# coonhound) doesn't need much when he's outside because he's usually running around. This sweater seems soft enough, and thin enough, for indoor usage during the day when I set back the furnace temperature, as well as providing enough additional coverage to keep him comfortable in the winter cold.The reflective stripes seem like a nice bonus. I'm glad I followed the other reviews and ordered XL. It fits him well - large wouldn't have been big enough.",pet supplies,dogs,apparel accessories
B0002ASN9S,Nylabone Dura Chew Bone,A2DMTU43M4XZR1,0/0,4.0,1321920000,"I have two large Rottweilers that have destroyed just about every expensive, so-called non destructive dog toy I have purchased for them. Nothing beats the durability and long-lasting use that we have gotten from the Nylabone dog chews! I really like the giant sized bones as it has taken my dogs much longer to go through them than other dog chews and the size is perfect for their large teeth and mouths. Highly recommend the Nylabones to anyone with large, silly, playful dogs who need a bit more than just your regular dog toys!",pet supplies,dogs,toys
B0006L2QQ4,Sporn Double Dog Coupler,AN9Y3HXPRRC75,3/3,5.0,1321920000,"We are very happy with this coupler and walking our 2 large dogs is a breeze as I only have to use one retractable leash. I'm able to adjust the length of the leash but not the coupler. I agree with another reviewer that an adjustment to the coupler would be helpful. I'd personally like to adjust the coupler so that my dogs are walking closer together but that's personal preference and based upon my dogs' behavior. Regardless, this is a great item and I'm happy we purchased it. I'd recommend it although am not sure how it would work with smaller dogs.",pet supplies,dogs,collars
B0009YWHXA,"Bergan StarChaser Cat Toy, Assorted Colors, Colors Vary",A1V02I3IXC4TAW,1/1,5.0,1321920000,"My new little Balinese kitten is bonkers over this toy, leaping, flipping and generally going bonkers over this toy. Better than reality TV. Even my senior 11 yr old Himmy plays with this, altho he does it lying down and watching the ball go round and then hit it the other way. All paws and tails up!",pet supplies,cats,toys
B000HHSDRS,"Fashion Pet Long John Thermal XX-Small Dog Pajamas, Red",A178IRYGOFDC5N,0/0,5.0,1321920000,"Cute, but too short for my dachshund. Medium size. Weighs about 19 pounds. Girth was fine, length too short. Nice for shorter dogs.",pet supplies,dogs,apparel accessories
B0002XAIAM,Grizzly Salmon Oil All-Natural Dog Food Supplement in Pump-Bottle Dispenser,ALZ6BG01OIV7R,0/0,5.0,1322006400,"I bought this product for the health benefits it would have on my dogs heart and immune system. And obviously I can't speak for how the product is doing in that regard - but what I can say is that my dog's coat has never been softer!! She's only been on this supplement for about a month now and I can definitely tell it's doing something by how soft she is. So I can only imagine, and hope - it's have the same positive effects to her inside as it has to her outside!",pet supplies,dogs,health supplies
B0009ZBKG4,Premier Easy Walk Harness,A3DX6KD9W6AQ8T,0/0,4.0,1322006400,"Even though there was a picture of a pug on the cover of the small easy walk, it was too small for my puppy frenchie. I bought a size up and it works well, but because he is so short, it's easier to use a top load harness. He does walk better on the easy walk though!",pet supplies,dogs,collars
B0009YE3MI,"Kennel-aire ""A"" Frame Bunny House, 29.5""L x 16.5""W x 24""H",A2LYCM8FJWMQ49,2/2,4.0,1322092800,"I've had this cage now for a couple of months and I have to say it was easier to clean than many of my other cages I've had. It is also so precious to look at. I have a mini-lop bunny and his litterbox fits perfectly inside the cage. This cage was amazing easy to attach to our x-pen and it just flows so perfectly together. I'm really happy I got this cage. Also it is sort of small to think about him living in it without the X-pen, but the ""ceiling"" is actually pretty high and he likes to hop inside his cage for kicks.",pet supplies,bunny rabbit central,rabbit hutches
B0009YUEG2,"Feline Pine Original Cat Litter, 20-Pound Bag",A33L0FVMNFZZ2U,0/0,5.0,1322092800,Briefly,pet supplies,cats,litter housebreaking
B000GB0CFQ,Kong Air Squeaker Football,A2N5KAPRDOZXWH,0/2,1.0,1322179200,"Hi. I have purchased Kong products for the longest time and have always been 100% satisfied.This however, is by far, the worst toy I have ever bought.Within 3 minutes, my dog had all the tennis ball ""fuzz"" off the ball and the squeaker was busted in just a few minutes as well. Now its just a regular ""football"".Also, if you read the description it says ""made in the USA"" but when I received the product, the packaging said ""design and idea"" in the USA and manufactured with materials from China! If you are not already aware of this, never, ever buy a dog toy made anywhere other then the USA (do your own research to confirm why).Thankfully amazon refunded me and told me not to even waste my time returning the item (what are they going to do with a used dog toy).Stay away from this product as it is a total waste of money, and a major safety hazard for your pooch!Hope this review helps.",pet supplies,dogs,toys
B00028J1O6,Precision Pet Outback Log Exterior Dog House,AH3I1HZ7EJG1Q,2/2,5.0,1322179200,"I purchased this house for my two outside cats. I have to say the pictures looked like there were shingles on the roof, but it is wood just like the rest of the structure -- seems to be waterproof so far though. The house is spacious with a large door (I purchased the plastic-strip door made to go with the house). I don't know how warm the structure will be in deep winter since it is only wood and not insulated, but it is in the corner of my deck tucked in against the house with a partial roof overhang. I have stuffed the plastic strips that it was shipped with underneath the house and on two sides. The house was packaged fairly well. There was a tiny crack on one of the slats on the roof, but it will not hurt the functionality, so I kept it as is. It was easy to put together with an electric screw driver and I was alone. Another person would have been helpful to hold up the sides while screwing together. It is well made, sturdy and quite attractive. On review, well worth the money and I would definitely buy again.",pet supplies,dogs,houses
B0002DHXGO,Midwest Quiet Time Pet Bed,AGXNXCVNAEWIU,1/1,4.0,1322179200,"No surprise that this bed fits the Midwest 30x21 crate perfectly. The bottom padding is a little thin -- I would like to see it be a little more padded, but so far no complaints from my miniature schnauzer. Also the bed has been ""shedding"" some of the fleece material as he tries to fluff it up. But for the price and given the fit, it's a good purchase to go with the crate. It also works well just to put it in the back seat of the car, so he can ride there.",pet supplies,dogs,beds furniture
B0002ZAZLC,The Buddy System Belt and Leash,A2I25TFSVK4MJ7,3/3,5.0,1322265600,"I have had this leash for a year and love it. It is so nice to have my hands free during a run. Despite group and private training, my dog still pulls so I use it with the Petmate AKC Padded Dog Halter. Actually after about a mile he will stop pulling as he gets into the run. With this collar I had to make a few modifications to make it work 1) the leash was a little long so I tie a not in it so my dog can't get in front of me (and trip me!) 2) the metal clasp of the collar knocks against my dog so I wrapped it with pipe insulation foam and held it on with a rubber band.",pet supplies,dogs,collars
B0006ABVEI,IRIS Neat 'n Dry Floor Protection and Training Pads for Puppies and Dogs,A1KVRTXE98GC4V,0/0,5.0,1322265600,"These pads are just as good as the much more expensive brands; they are not as thick and will feel flimsy to you at first, but they hold all liquid without incident. They fit very nicely in the Paw Traxx tray. I buy size ""Regular."" Roll them up and throw them away without thinking twice about the cost.",pet supplies,dogs,litter housebreaking
B000FPL0K4,"8in1 D.D.S. Dental Wipes, 90-Count",A26U86H6TY5JGJ,1/2,3.0,1322265600,"I recieved this product and was eager to use it. First of all I opened the package to discover that the container was open and was leaking, secondly the smell is not at all appealing to pets, it smells like Listerien mouth wash, which dogs obviously don't use, so why would they make it this flavor, who knows. My dogs dispise this product and I am very very dissapointed. I advise that people seeking a dental regimen for their beloved animals stick to a doggy toothbrush and paste, and a paste that is to their liking. I hope this company improves this product to a better flavor and a better packaging, because to have a leaking product in the mail is not a way to make a customer happy.P.S. the wipes are very small not ment for large dogs, so big dog owners pass on this product, save your money, and buy your pet a toothbrush and paste.",pet supplies,dogs,health supplies
B0006TQU36,PetSafe SlimCat Interactive Toy and Food Dispenser,A2F1VDBCRA2N3B,2/2,5.0,1322265600,"I rarely review anything I get, but I had to write something on this product. My cat was overweight, not obese, but he probably wasn't too far away from the cut off between the two. He is strictly an indoor cat and middle aged, so he does not get much exercise. He also had a bowl of food out all the time and could eat at will.When he started to get fat a while ago, we switched him to a weight loss formula food. This did not help much, especially with our feed at will system. I switched to feeding him twice a day, but whenever he got the food, he would just garbage it down with his face and paws in the bowl (cat version of binge eating).In a last resort effort to take some pounds off the cat, I decided to buy the SlimCat ball. It is just like a mini version of a hamster ball (as other people have noted). I put his natural, weight management food in the ball and feed him with it twice a day. He figured out how to use it right away, so we only needed the small holes to release the food. The ball is easy to use, made well (it has survived a young kid throwing it down the hall like a play toy), and the cat seems to enjoy pawing at it to get the food out. I like that he has to move around a little - opposed to the old ""face and paws"" in the bowl version of feeding. Also, since he gets very excited every time the ball comes out, before I give it to him I take about 7 or 10 pieces of food and throw them down the hall one at a time. Since he is hungry, he goes chasing after them (my way of making him workout before his meal). Then I shake the ball (which he comes running to now) and give it to him to push around.He has easily lost about 2-3 pounds within a month using the SlimCat/weight management food/and a little added exercise chasing the food down the hall. I highly recommend this system. I bought a second one, fill them both in the morning, and use one as the morning feeding ball and the other one as the evening feeding ball.This ball is worth every penny, especially if you consider the fact that it probably helped save my cat from becoming diabetic (and yes, they can become diabetic). That alone makes it worth its weight in gold. :)",pet supplies,cats,feeding watering supplies
B000KVF4AK,Premier Busy Buddy Bouncy Bone Dog Toy,A1Q5SEO5O6E0L4,0/0,4.0,1322265600,My puppy wasn't sure about this toy at first but now it keeps him busy for awhile trying to get at the treats that are attached to the toy. It seems to be good quality and should last for quite awhile.,pet supplies,dogs,toys
B0002DGVYE,Herm Sprenger Prong Collar 22 inch XHeavyweight,A3EKOBV06Y3ZP,4/4,5.0,1322265600,"I was a little skeptical about using a prong collar, but boy, does it work. I have a large breed dog (lab) that would pull during walks. After using this collar, there has been a dramatic improvement. Her behavior on walks has completely changed and I am now a believer :)",pet supplies,dogs,collars
B000FEQZXC,"SportDOG WetlandHunter 400 Yard Remote Trainer, SD-400CAMO",AVLZPA5W841PR,1/1,5.0,1322352000,"I love this product! I can finally take my dog outside without a leash, normally he would run away as soon as I opened the door, but now he listens and stays in my yard. I only had to actually shock him 4 times, and now I just hit the warning and he comes running to my side. I highly recommend this product especially if you have an alpha dog as I do.",pet supplies,dogs,training behavior aids
B000634EF8,EK Ekcessories Designer Dog Leash,A1YT3ENGUE0C35,0/0,5.0,1322352000,"It's a leash, works great. There is even a small led light. Everything looks quality and like it will last a while",pet supplies,cats,collars
B000ELUQQS,ScoopFree Self-Cleaning Litter Box,A1EIH31RA4FHEH,3/3,4.0,1322352000,UPDATE,pet supplies,cats,litter housebreaking
B0002RJKIE,"Safari Flea Comb for Dogs, Wood Handle",A2WSGQ7OGS6FGB,0/1,1.0,1322352000,"I bought several flea combs at once to find a good one since I couldn't tell from pictureswhat the teeth spacing was like or the quality of the combs. My dog had a thick doublecoat and I was concerned about being able to comb through to get fleas since combing himwould result in a comb full of the undercoat hairs no matter how much he was brushed prior.This is a review of Safari Flea Comb for Dogs with wood handle.This flea comb seems to have a bigger space between the teeth, and didn't remove fleasas easily as other combs. Also it rusted fast within the first week of use.I used the comb along with bathing of my dog since with wet fur it was easier to spotthe red-brown fleas or Dog Flea ( Ctenocephalides canis ) that are more flat with fatrears. Dog fleas' strategy was to grip the fur and stay on,making me have to comb several times on the flea to try to dislodge it, Sometimes the fleawas very good and scraping and combing the flea would take awhile to get it loose.Also, this comb isn't very useful for Cat fleas (Ctenocephalides felis) since thosecat fleas have smaller black bodies that are narrow and easily crawl out of the teeth tohop away if I didn't thrust my comb into soapy water fast enough, and yes I tried to getthem in the soap water asap, into a separate bowl. Fleas are sneaky and like to crawlup the dog to air if the dog is sitting in water, soap water also makes it harder forthe black colored Cat Flea to use its wings for a big hop away escape.Bottom line is this comb was a big disappointment and waste of money.The best comb that I wish I had and knew about years ago was an all metal flea comb[[ASIN",pet supplies,dogs,health supplies
B000H3VAQ8,"Innotek Anti-Bark Spray Collar, Citronella",AS7Q0MXRPNCT2,2/2,3.0,1322438400,"Out of nowhere my shelter dog started to bark like crazy and attack the door/window of the car when he saw another dog outside. Not only was it annoying and deafening, but I started to notice scratch indentations in the doors. I love the dog dearly, and take him everywhere but I was concerned his nails were going to break through the leather and cause lots of $$$ in damages. I was about to woefully give in with a shock collar and a friend recommended this product.I'm so glad she did! I followed all the instructions down to the letter. Put it on and headed out for an errand. We passed a dog, my dog let out about 1/3 of a bark, it sprayed (the look on his face was purely priceless) and he stopped. I thought it would take a couple of reminders....nope...just the one time. That was maybe 6 weeks ago and he's still doing fine. I put it on still every time just in case. I leave it on when we are parked because sometimes he will bark if someone comes near the car.Also, I recently have had cable, electricians, handymen etc at my house alot lately and I put the collar on before they arrive so the dog doesn't go ballistic as he sees them. Again, one bark, one spray and he chills out. It is fantastic!A reminder...it is citronella. Some people don't prefer the smell. It's not overpoweringly strong, but you will notice it. It does, however, dissipate quickly.Update 5/17/12Sadly I have to give up on this and go to a ""humane"" (ugh) shock collar. A couple months ago the dog started woofing through the spray and he, over time has just started barking again. Oh, he gets sprayed in the face and will then rub his face on the seat but he now doesn't seem to care. I changed the battery and refilled the spray thinking he just needed a heartier reminder. Nope. Like I said above, it was awesome at first, but I guess he just got used to the citronella. I read many reviews of the ""shock"" collars and am ordering the one with the most stars that have training settings that people tried on themselves first. We'll see...",pet supplies,dogs,collars
B0002ZAGBQ,The Buddy System Lunge Buster,A1NTOJMQ046IE6,0/0,5.0,1322438400,"I bought the hands free leash and the lunge buster in one order and i put it to work with my 65lb. German shepherd, and it preformed very well. the lunge buster does eliminate somewhat of pull between my GSD and I when shes lunges but not all. i didnt expect it to take care of all of the pull but it does help. also my GSD does not pull/lunge really hard while we are walking or jogging so i cant say how stronge this product is but so far i am very pleased. i would recommend this product.",pet supplies,dogs,collars
B00076HUEQ,"Siphotrol Plus II (Premise Spray), 16 oz",A2LLZIJFWYVSTE,1/1,5.0,1322438400,"This stuff works better than anything you'll find at the big box stores and unlike with foggers, it goes where you want it and not on surfaces were it doesn't need to be. If you have an infestation though it will not work by itself, no product will. You have to treat your pets with advantage or a similar product and then thoroughly clean all of your carpets, bedding, upholstered furniture, drapes etc. before spraying this product. After spraying you have to continue to vacuum the entire house thoroughly at least every other day for a week or two to break the life cycle. This is the same product that pest control companies use and they will ask that you do all of the cleaning mentioned above before they'll treat your house. You may as well save some money and do it yourself.",pet supplies,cats,health supplies
B000E1U7OO,Multipet International Original Loofa Dog Mini 6-Inch Dog Toy,A19GXTYWG7E464,1/4,1.0,1322438400,"This shows a bundle of sorts, but only one random animal arrived, in a color I didn't request. If it were only one, I wouldn't have bought it. Since there are 5 pictured, and no mention of individuals, it looked as if I was ordering a bundle. Disappointing and sad.",pet supplies,dogs,toys
B0002DIRPU,Zoo Med 501 Turtle Canister Filter,A24JHXMKNVV7C0,0/0,5.0,1322438400,"If you have turtles, you know they poop, alot.This cleans the tank, and keeps it clean. Its really easy to clean out too!Love it!A++++++",pet supplies,fish aquatic pets,pumps filters
B0002J1F76,Merial Frontline Plus Flea and Tick Control for Cats and Kittens,A27N453V8P08GT,0/0,2.0,1322438400,"I used this product, as directed, for seven straight months with ZERO flea results. For five cats, that is a significant cost. I read several people's reviews that in NC and SC, perhaps this product does not work - it sure didn't in my case. I switched this month to Advantage, out of total desperation, the fleas were eating my poor cats up, I would comb one and get 8 fleas a day. I spray the house with Precor, great stuff, but every day the cats brought more fleas in.Advantage killed all the fleas on all five cats in one day. Period. I will give Frontline 2 stars for tick control, which it does well. I cannot find a way to contact Merial to tell my story to, which aggravates me, considering the cost, but I will use Advantage and try to find something for ticks next season.",pet supplies,cats,health supplies
B0002AT3M4,Midwest Life Stages Double-Door Folding Metal Dog Crate,AH8O7E0I862K2,0/0,3.0,1322438400,"Crate was quick in arriving.It was bought for two dogs to share,so perfect fit.A bit larger than maybe I needed.First use and on returning home after being out discovered that one of the dogs had injured his paw.Apparently he caught his paw in the crate and pulled off one of his back toenails.My poor baby is in rough shape this evening. Make sure that your dogs paw is big enough so it does not get caught up in the crates rails. i will be keeping the crate but will be making some minor changes.",pet supplies,dogs,houses
B000HI3D5E,"Sentry 35 Day Flea and Tick Dip, 8-Ounce",A1RDGPXH2S6P3C,0/0,1.0,1322438400,I had high hopes for this product given the reviews for it but I did not receive positive results. I treated my dog twice using this flea dip but it nothing to stem the problem - the fleas on my dog didn't die. I can't recommend this product.,pet supplies,dogs,health supplies
B0002APZ8K,"Lee's Protein Skimmer Counter Current, Small",A1L4ZNULQQJ0YP,1/1,3.0,1322438400,"the build quality on this thing is atrocious. The main body falls apart if I grab it the wrong way and it even appears that whoever built it used a hacksaw to cut the pieces that make up this contraption, it's very shoddy craftsmanship.However, it does work as advertised. The foam column builds up well enough if you have it adjusted correctly, and it does indeed collect all the foamy crap it's supposed to. I don't know how it will do in the long run, but for the time being it doesn't appear to be a waste of money. If it works over time I'll be glad I got this instead of the usual 100$+ protein skimmers.",pet supplies,fish aquatic pets,pumps filters
B000MPR2GI,Good Pet Stuff Hidden Litter Litter Box,A2WN7SZLLXME7F,0/0,5.0,1322438400,"I love this litter box and so does Chloe (my kitten). I didn't have a good ""hidden"" space in my home so it has to sit right out in the open. This works perfectly. No one would know except that I think it's so cool I keep showing everyone.",pet supplies,cats,litter housebreaking
B00025K0R6,"Petrodex Enzymatic Toothpaste Dog Poultry Flavor, 6.2-Ounce",AR19D6OCVM06G,1/1,5.0,1322524800,"So far this toothpaste does exactly what it promises - and the fact that it's flavored really helps with the process of getting your pup to sit still long enough to use it. We have a pug and he loves the taste of the toothpaste, almost so much that he just wants to lick it off instead of letting us brush his teeth!We bought this toothbrush to use with it since our pugs mouth is fairly small and he loves to chew on the toothbrush as well!MAM Training Toothbrush, 6 Months, Colors May Vary",pet supplies,dogs,health supplies
B0002MISZ0,"Kyjen Fire Hose Squeak 'n Fetch Dog Toy, Large, Red",A1SY490JQ344ZA,0/0,3.0,1322524800,"We thought we found an indestructable toy for our beagle. Well this lasted about a month before the black material on the end was chewed through enough that we could see the stuffing inside. To be fair our dog was still under a year old at the time , but we found it the other day and tried again, but of course we never repaired it from the initial damage so again had to put it away. If you have a smaller breed dog , or an older dog it may be fine , we were shocked at how durable the material for this was so only exception is for the ends.",pet supplies,dogs,toys
B0006JLO6Y,"Aquaclear Ammonia Remover, 3-Pack",A2Y5O4CV1O8G2A,6/8,1.0,1322524800,"Ammonia levels are high in my aquarium and decided to try by recommendation of a Petco employee, Aquaclear Ammonia remover. Maybe worked for other people but for me is still not difference.Update",pet supplies,fish aquatic pets,pumps filters
B000JOE224,"Greenies Pill Pockets for Cats, 1.6-Ounce",A3OZ7FX8F2PSS3,7/7,2.0,1322611200,"I had been using these with much success for my cat for the last 8 months. He has to have seizure medication twice a day, and he loves the pill pockets. About 3 months ago, he started having chronic diarrhea that got worse and worse. The vet tested him for everything and did x-rays and tried multiple medications, but he still didn't get better. Than as a last thought, we decided to try to stop using the pill pockets completely and just giving him his medication in his food. Within 5 days, our cat was back to normal, and within a few weeks he wasn't dehydrated anymore and gained some weight back. I was very pleased with this product until I realized it was what was making my cat sick. I thought it might just be him, but I found other sites online where people had cited the same problem. I think this is a great product for help administering short-term medications, but I would make sure to monitor your cat if you are using them long-term. If your cat starts getting chronic diarrhea, these may be the cause.",pet supplies,cats,treats
B0002DHW6U,Marina Deco-Wood Ornament,A294Y4T83DLWTF,2/2,5.0,1322611200,"There is the same product on another amazon page, but I ordered this item through from the company listed here. It's so amazing! The ornament looks really realistic, which is exactly what I wanted. I didn't want some bridge or roman columns because let's be honest, those items just look put of place in a fish tank. Not to mention in fish's natural habitat, those things don't actually exist. I wanted to create a comfortable and familiar environment for my fish.The ornament resembles that of a rock or wood, but it is not heavy like either! There are 3 small plants that grow out of the wood, the long plant is EXTREMELY realistic and graceful, it sways in the water. The shorter one is a fuller plant, creating contrasts. Lastly the shorter one is delicate looking but does not compromise its quality.All in all for $3.50, and that's how much I paid in total, since I am an amazon prime member, it's a STEAL! The company also packs the ornament very well! In lots of bubble wraps and air packets, so it will arrive safely to your door.I rarely leave reviews, I think this is my second one on amazon, but this product deserves a two thumbs up!Thank you!",pet supplies,fish aquatic pets,aquarium d cor
