timestamp,visitorid,event,itemid,transactionid
1441674834912,594671,view,142466,
1441675380533,441445,view,202385,
1441675480663,250175,view,265982,
1441675521298,459743,view,306684,
1441676028686,965828,view,303978,
1441676038260,369144,view,447215,
1441676210276,239469,view,87111,
1441676268453,232752,view,275619,
1441676387727,351447,view,59467,
1441676736588,539554,view,377516,
1441676738224,680202,view,255638,
1441676907280,638018,view,128602,
1441677206136,566787,view,54502,
1441677421780,678897,view,9211,
1441677445918,1134226,view,452430,
1441677561906,717742,view,153399,
1441678047962,106151,view,223042,
1441678140762,1063488,view,79580,
1441678181397,1366362,view,7658,
1441678199186,385831,view,207923,
1441678288107,357905,view,118957,
1441678327423,976426,view,269345,
1441678568732,780164,view,261352,
1441678656362,1327634,view,387377,
1441678672339,256611,view,124598,
1441678923949,1124370,view,427736,
1441679875521,649636,view,344424,
1441680214159,918781,view,454818,
1441680309543,1113533,view,8259,
1441680566086,58257,view,460133,
1441681117979,1161698,view,82186,
1441681556944,41433,view,315688,
1441681584214,518304,view,461190,
1441682088565,1041620,view,313517,
1441682286720,501094,view,287642,
1441682387070,1185071,view,142642,
1441682518979,1142780,view,21730,
1441682627785,618136,view,108021,
1441682667189,596627,view,236212,
1441682747192,416783,view,251810,
1441682937442,246847,view,344794,
1441683110698,933643,view,224970,
1441683189262,819448,view,383521,
1441683565056,835007,view,106828,
1441683604141,1360366,view,385769,
1441683642796,1060359,view,199874,
1441684482252,1012383,view,421438,
1441685016548,114593,view,418572,
1441685051937,539195,view,425746,
1441685144759,1260067,view,434782,
1441685304504,880570,view,2255,
1441685389244,466647,view,22284,
1441685822095,1174228,view,426031,
1441685824544,890548,view,82679,
1441685871111,1328199,view,319747,
1441685957638,434678,view,44901,
1441686012627,1328199,view,398861,
1441686019327,497584,view,350240,
1441686098463,296812,view,407814,
1441686212892,849577,view,23683,
1441686341455,1328199,view,8271,
1441686360493,822529,view,20582,
1441686633718,145698,view,303715,
1441686818709,182436,view,186300,
1441686925617,598413,view,232929,
1441686964924,703251,view,321333,
1441687249340,564818,view,386518,
1441687385329,868433,view,457773,
1441687709055,1203690,view,290684,
1441687800281,239320,view,28900,
1441687856652,104897,view,392841,
1441687966318,1286485,view,143418,
1441688008716,1140275,view,43612,
1441688049709,668937,view,404093,
1441688091313,333791,view,252888,
1441688287202,1058300,view,287739,
1441688299219,1344865,view,185348,
1441688327516,603681,view,179633,
1441688403681,1058300,view,3637,
1441688449987,353334,view,259912,
1441688745015,907173,view,336166,
1441688848491,624343,view,464821,
1441688889402,58896,view,49063,
1441689237984,989651,view,384157,
1441689388784,835640,view,377804,
1441689670916,640425,view,57301,
1441689762193,814038,view,328696,
1441690247037,1694,view,455183,
1441690259439,372911,view,147311,
1441690316410,1079148,view,78805,
1441690588947,671884,view,331287,
1441690938147,1052319,view,24310,
1441691535362,165551,view,216266,
1441691650128,389694,view,387432,
1441691768528,1262885,view,225215,
1441692241486,1330072,view,344859,
1441692277874,1273211,view,266088,
1441692540895,1022776,view,182677,
1441692841843,652925,view,373107,
1441692890796,265253,view,461190,
1441693283372,554131,view,154679,
1441693812133,278612,view,29100,
1441693990953,391094,transaction,268883,1441.0
1441694647355,756624,view,10488,
1441695106383,376043,view,185226,
1441695567901,1064805,view,302142,
1441695907796,542892,view,286226,
1441696387186,377978,addtocart,461686,
1441696411718,725182,view,205397,
1441696758772,958087,view,19588,
1441696931920,267697,view,309379,
1441697126378,892856,view,26274,
1441698419723,1081362,view,426031,
1441700124739,975098,view,237952,
1441701995595,212153,view,212996,
1441703369856,920217,view,226245,
1441703985135,273018,view,350103,
1441705801361,391956,view,394745,
1441707865442,1305262,view,72006,
1441711146354,559295,view,82281,
1441711711852,1062925,view,183371,
1441711831704,1388346,view,435610,
1441712298610,211166,view,205231,
1441714426848,990918,view,164649,
1441715811061,270294,view,219704,
1441715969539,1254018,view,170074,
1441716983165,154790,view,171586,
1441717213245,1406608,view,312457,
1441717636570,718857,view,181675,
1441717957046,352487,view,17108,
1441718696550,499801,view,419225,
1441718796637,1124401,view,371155,
1441719005008,1243815,view,273169,
1441719331345,852205,view,102327,
1441719788767,664575,view,297680,
1441720030879,735539,view,218896,
1441720255415,639909,view,306647,
1441720350341,671600,view,108056,
1441720352915,371966,view,381375,
1441720369510,357112,view,141846,
1441720414142,54372,view,5481,
1441720628068,263022,view,67811,
1441720828277,691115,view,43267,
1441720923473,242848,addtocart,330670,
1441721426095,776603,view,159405,
1441721591045,652618,view,435932,
1441721802328,1270153,view,12651,
1441721947532,746196,view,16206,
1441722518752,1342668,view,446849,
1441723051585,665577,view,145444,
1441723758798,491232,view,101094,
1441724052361,844210,view,284824,
1441724479354,846035,view,293420,
1441724577299,1299239,view,174896,
1441724846402,665376,view,188051,
1441725059703,175675,view,239830,
1441725348994,152963,view,277797,
1441725480376,219399,view,72034,
1441725545741,424823,view,236571,
1441725667470,624077,view,61512,
1441725807806,740239,view,190933,
1441725933511,139217,view,139302,
1441726091901,1015543,view,434805,
1441726238120,666872,view,317085,
1441726530499,950915,view,71754,
1441726718782,795621,view,6324,
1441726770803,429096,view,45543,
1441726882609,403567,view,128208,
1441727245876,976214,view,202357,
1441727375936,210490,view,194499,
1441727594044,156844,view,171855,
1441727837196,366054,view,285192,
1441727853625,482815,view,176484,
1441728129171,377993,view,378172,
1441728346242,814997,view,118914,
1441728903454,1122870,view,409804,
1441729091193,428542,view,193730,
1441729338817,243837,view,234613,
1441729426024,578935,view,210525,
1441729450592,1058253,view,439627,
1441729830084,1128983,view,85774,
1441730031493,755799,view,194497,
1441730542162,973067,view,409655,
1441730578695,552283,view,119087,
1441730761359,497673,view,284252,
1441730819481,1271242,view,72728,
1441731273080,655862,view,433834,
1441731304448,737053,view,91912,
1441731359201,852867,view,197049,
1441731513899,1328384,view,368466,
1441731634021,198270,view,332108,
1441731766849,3183,view,193196,
1441731827512,479067,view,125971,
1441731887184,986443,view,456842,
1441731955344,497146,view,373981,
1441732085512,152963,view,384302,
1441732409460,1128685,view,183238,
1441732419182,947578,view,73131,
1441732447995,230569,view,350525,
1441732483042,612890,view,284564,
1441732654157,36978,view,213448,
1441732848406,83669,view,305934,
1441732954256,1103631,view,91219,
1441733185252,189381,addtocart,448453,
1441733300526,589167,view,266692,
1441733635601,152963,view,461190,
1441733735511,601836,view,309012,
1441734066353,1155435,view,111191,
1441734517575,16793,view,336492,
1441734620557,1173149,view,257501,
1441734753990,1024334,view,234890,
1441735285966,1254454,view,445298,
1441735338463,1391741,view,126930,
1441735550924,39449,view,340960,
1441735742366,1364861,view,425504,
1441736281083,1105825,addtocart,93894,
1441736525895,487330,view,198229,
1441736884243,963352,view,401896,
1441737011280,1074115,view,15355,
1441737116553,151269,view,301079,
1441737285608,982843,view,287739,
1441737291609,975555,view,15388,
1441737727052,310759,view,276579,
1441737730728,378790,view,389814,
1441737756527,749715,view,2680,
1441737928429,693709,view,162458,
1441737956455,1264352,view,127499,
1441738434872,1352675,view,118311,
1441739463688,545002,view,175356,
1441739552431,1145249,view,66752,
1441739773432,830589,view,8775,
1441739896118,1273914,view,167038,
1441740006860,1238801,view,250157,
1441740042930,329156,view,409800,
1441740330282,693709,view,279436,
1441740388670,128999,view,325310,
1441740462475,1024711,view,229461,
1441740490953,292033,view,339384,
1441740557205,591523,view,363783,
1441740789114,1042050,view,15212,
1441740813426,930267,view,119254,
1441740857096,737053,view,31853,
1441741004233,611513,view,82410,
1441741155239,1273084,view,93099,
1441741172190,761003,view,374773,
1441741341214,1136328,addtocart,431310,
1441741688537,961576,view,286298,
1441741721205,294889,view,97890,
1441741827927,732563,view,36973,
1441741905523,679212,view,308504,
1441741910807,5598,view,187946,
1441741946024,1375323,view,441668,
1441742072798,438971,view,10885,
1441742858992,1150086,view,150550,
1441742864235,881910,view,119890,
1441743550274,198270,view,25802,
1441743756066,1257216,view,383022,
1441743793830,75889,view,323830,
1441743907263,1254805,view,38087,
1441743959385,1182897,view,77910,
1441744074404,215561,view,369933,
1441744245997,205908,view,413834,
1441744372352,807626,view,207749,
1441744552887,453959,view,212109,
1441744633599,1340919,view,165691,
1441744807383,277248,view,211080,
1441744874632,1010158,view,281898,
1441745006607,1084403,view,299382,
1441745014668,1078174,view,199403,
1441745214622,64986,view,397068,
1441745441160,457460,view,332024,
1441745508074,310759,view,244166,
1441745693840,842906,addtocart,425867,
1441745829662,60455,view,74433,
1441745914897,390499,addtocart,2175,
1441745921871,953084,addtocart,348178,
1441745926256,450560,view,198784,
1441746004914,805457,view,309300,
1441746010851,842906,transaction,425867,5087.0
1441746062727,482705,view,261673,
1441746084295,717689,view,380237,
1441746131595,359947,view,381949,
1441746245142,978178,view,78919,
1441746313994,1151175,view,383849,
1441746379482,1341498,view,240746,
1441746428829,453712,view,460083,
1441746637399,364977,view,18457,
1441746713267,364977,view,18457,
1441746828122,1126998,view,54577,
1441747017275,487474,view,356142,
1441747017728,302299,view,322899,
1441747222761,244908,view,236485,
1441747470888,1050302,view,96137,
1441747772414,615623,view,219687,
1441747801236,1330542,view,282806,
1441747909554,82281,view,443600,
1441748027398,597613,view,69917,
1441748184701,1386782,view,383585,
1441748384664,398253,view,464987,
1441749006743,756438,view,449045,
1441749032882,867030,view,379215,
1441749491151,619017,view,349690,
1441749535691,1178253,view,76060,
1441749925691,749356,view,42873,
1441750160568,354631,view,85459,
1441750262272,794748,view,292382,
1441750509636,1202175,view,9491,
1441750543090,327903,view,268336,
1441750815491,1285484,view,76060,
1441750861447,826259,view,57308,
1441750894058,144584,view,195958,
1441751049963,81829,view,76060,
1441751065179,239224,view,200367,
1441751420489,1103904,view,226127,
1441751439283,1399517,view,141780,
1441751692825,464734,view,343808,
1441751698773,378758,view,423289,
1441751954257,186982,view,440567,
1441752023780,330961,view,355477,
1441752082997,158326,view,447710,
1441752152994,1055810,view,83833,
1441752203614,1377707,view,117036,
1441752218049,854145,view,114899,
1441752514192,653580,view,434886,
1441752527093,1310895,view,432309,
1441752604545,1058505,view,350629,
1441752668359,892683,view,24786,
1441752761893,768479,view,446409,
1441752799357,30945,view,255732,
1441752836638,208323,view,283115,
1441752957641,448031,view,139435,
1441753179346,871914,view,229695,
1441753437658,1114455,view,329667,
1441753505128,1213736,view,41810,
1441753732666,311428,view,96924,
1441753775908,866933,view,350899,
1441753782255,877832,view,73665,
1441753887202,1338684,view,317068,
1441753970479,353645,view,76060,
1441754199420,632025,view,187465,
1441754299976,394471,view,447624,
1441754399288,1049314,view,335413,
1441754504970,798270,view,61460,
1441754652990,131954,view,113042,
1441754675688,240941,view,278186,
1441754852269,764730,view,454443,
1441754990692,220380,view,331157,
1441754999569,153175,view,61226,
1441755078150,691353,view,196764,
1441755166421,332442,view,163389,
1441755224487,963348,view,45246,
1441755374776,1243331,view,124187,
1441755605592,286604,view,430403,
1441755767193,1216565,view,163824,
1441755824557,1189160,view,76060,
1441755985988,957584,view,116261,
1441756101256,838933,view,429304,
1441756395132,289481,view,230807,
1441756438182,520951,view,218746,
1441756619517,1048732,view,130423,
1441756743045,499594,view,428307,
1441756752802,1256449,view,252626,
1441756905827,1187592,view,386,
1441756970576,1394579,view,182785,
1441756976846,676235,view,263993,
1441757478201,730572,addtocart,220003,
1441757551792,530559,view,435666,
1441757682497,71230,view,85914,
1441757754845,1082197,view,41362,
1441757895311,1373751,view,100108,
1441757905530,764336,view,91522,
1441757927949,851351,view,105632,
1441758059762,1389746,view,101223,
1441758240393,553293,view,129701,
1441758513795,762825,view,303276,
1441758694395,951142,view,323175,
1441758839413,948508,view,98065,
1441758908015,662413,view,328075,
1441758911570,1198154,view,12217,
1441758955122,530559,view,461190,
1441758971162,1082197,view,374001,
1441759171877,468246,view,331370,
1441759252496,662730,view,451693,
1441759476640,150234,view,48173,
1441759498238,1362243,view,442176,
1441759526319,1172616,view,446572,
1441759558132,789853,view,34839,
1441759795870,503948,view,226834,
1441760235618,27301,view,270315,
1441760340389,198270,view,118001,
1441760491239,1234896,view,275548,
1441760717180,232166,view,2319,
1441760862406,1123338,view,64150,
1441760886417,576927,view,282966,
1441761584374,912452,view,327368,
1441762033972,1135710,view,244491,
1441762157463,43759,view,303978,
1441762360832,1177965,view,189814,
1441762407816,653991,view,453254,
1441762489536,1156665,view,214790,
1441762525364,425037,view,56846,
1441763058406,30716,view,316183,
1441763724249,1005741,view,453235,
1441763809272,661699,view,184934,
1441763958916,425037,addtocart,424512,
1441764815166,450858,view,282751,
1441764943292,1176449,view,270383,
1441765143017,662293,view,294281,
1441765231527,21591,view,212178,
1441765511093,1113737,view,461686,
1441765859476,677357,view,156542,
1441766201064,1073758,view,7345,
1441766204099,395256,view,142661,
1441766215585,126398,view,385270,
1441766254617,845981,view,124377,
1441766256989,971454,view,219512,
1441766523178,799680,view,321549,
1441767128783,642556,view,300846,
1441767260409,1172186,view,91420,
1441767638274,1342524,view,360892,
1441767753710,1342861,view,285260,
1441767779246,1290698,view,383715,
1441767958161,1182585,view,283702,
1441768516398,630589,view,418493,
1441768541001,171122,view,463668,
1441768720405,1260688,view,48484,
1441768823654,160642,view,89010,
1441769000382,195268,view,453568,
1441769012647,545923,view,250158,
1441769333152,1038566,view,78384,
1441769533613,663528,view,198665,
1441769849655,1341669,view,126659,
1441770342731,1313798,view,142040,
1441770745858,1164877,view,432540,
1441770891517,999435,view,187946,
1441771006193,363170,view,85914,
1441771455692,807904,view,185677,
1441771537243,522478,view,188041,
1441771632726,951852,addtocart,359778,
1441771775143,86839,view,58129,
1441771884359,454251,view,437520,
1441772123208,410447,view,418311,
1441772183587,182816,view,146073,
1441772484261,1250654,view,262675,
1441772795715,1168625,view,277836,
1441772817507,254733,view,365673,
1441772832980,769022,view,173483,
1441772897928,808549,view,180330,
1441772926580,1323540,view,141780,
1441773133485,706174,view,108559,
1441773167648,959075,view,339517,
1441773180474,10232,view,39251,
1441773314389,182734,view,99656,
1441773713889,315444,view,114371,
1441774162163,12398,view,252673,
1441774238469,506158,view,187946,
1441774303243,742599,view,73667,
1441774613913,1008917,view,272324,
1441774661362,992532,view,121787,
1441774972514,172034,view,91443,
1441775043040,577452,view,24938,
1441775211959,291841,view,294614,
1441776062517,564976,view,306505,
1441776287515,951852,view,73898,
1441776305789,1403956,view,103477,
1441776757092,302870,view,439553,
1441776821424,781192,view,425186,
1441777102477,172012,view,40253,
1441777135956,845756,view,174538,
1441777240174,383916,view,434782,
1441777344496,224207,view,34186,
1441777515369,69444,view,215348,
1441777550460,677483,view,76385,
1441777909632,541297,view,48223,
1441778021380,224207,view,263258,
1441778547323,1403017,view,294707,
1441779035131,1336249,view,113459,
1441779599604,770161,view,414547,
1441779682738,417727,view,163563,
1441779714731,179905,view,292102,
1441780936294,420008,view,88937,
1441781373779,284966,view,216187,
1441781893128,96384,view,466414,
1441782189851,263863,view,129972,
1441782292713,233089,view,15351,
1441783906061,877727,view,221742,
1441784123401,400420,view,205864,
1441784144169,1020655,view,51650,
1441784990384,917158,view,218746,
1441785259768,596627,view,319515,
1441785575568,725763,view,269773,
1441785587501,725763,view,213051,
1441787054087,41091,view,130270,
1441787150489,935937,view,374852,
1441789443037,139218,view,268682,
1441789743987,807904,view,185677,
1441790162626,1258999,view,214420,
1441791012609,762703,view,147307,
1441791732983,404724,view,432748,
1441793287682,169422,view,47586,
1441794100381,774774,view,358819,
1441797019670,980170,view,103995,
1441801749258,903709,view,143871,
1441801861127,584165,view,150007,
1441802512334,633653,view,337327,
1441802736610,817404,view,25742,
1441803287129,1296625,view,355393,
1441803331586,624136,view,159400,
1441806070841,676455,view,386186,
1441806961596,192520,view,109221,
1441807544038,1132736,view,204139,
1441807550410,1324811,view,138537,
1441807997964,764506,view,187005,
1441808071419,1263286,view,86176,
1441808453069,1217752,view,257900,
1441808844343,191323,view,187002,
1441809869968,858388,view,24871,
1441810428750,903471,view,285534,
1441810768168,560549,view,349117,
1441810914130,2249,view,88126,
1441811189181,761366,view,414642,
1441811289992,562518,view,407430,
1441811457361,646696,view,44582,
1441811567894,406306,view,282508,
1441811807009,677013,view,225727,
1441812237305,536105,view,350165,
1441813042251,281827,view,103107,
1441813507472,522905,view,62829,
1441813555638,1092827,view,76060,
1441813593180,329293,view,62599,
1441813643410,798002,view,375760,
1441813753928,1342866,view,37314,
1441813805408,1363686,view,25648,
1441814175894,718925,view,71407,
1441814441359,226017,view,10925,
1441814488524,659991,view,231759,
1441814696386,1255628,view,443854,
1441814977027,365962,view,299113,
1441815503272,77334,view,63792,
1441815756380,751386,view,243451,
1441815839404,261033,view,310944,
1441815862266,344820,view,273167,
1441815873409,42116,view,47901,
1441816055781,1389888,addtocart,373128,
1441816301117,442149,view,96149,
1441816373269,1405373,view,115677,
1441816430663,562159,view,222656,
1441816458875,365962,view,217043,
1441816477036,1071919,view,386535,
1441816486536,779334,view,22781,
1441817012722,1084403,view,299382,
1441818115195,934638,view,454877,
1441818138230,561008,view,440697,
1441818322301,1083493,view,88144,
1441818767628,924001,view,434432,
1441818806511,1394218,view,47477,
1441818928292,1283987,view,134825,
1441819017306,461494,view,293737,
1441819084272,558712,view,420011,
1441819268981,1399917,view,164628,
1441819295546,676981,view,464134,
1441819309071,1310217,view,63716,
1441819439132,798002,view,137043,
1441819491259,1193987,view,61240,
1441819534426,131473,view,284907,
1441819595694,860941,view,319602,
1441819826034,363365,view,329139,
1441820090693,638482,view,266804,
1441820100074,198270,view,405380,
1441820204967,102254,view,465503,
1441820278328,247869,view,204995,
1441820299538,638482,view,364794,
1441820312925,833420,view,426566,
1441820500348,137209,view,10065,
1441820667556,1034503,view,423253,
1441820861094,503587,view,382946,
1441821122401,354893,view,318851,
1441821191255,1073323,view,291774,
1441821452273,264751,view,229808,
1441821613307,122064,view,8809,
1441821650668,1342185,view,41673,
1441821671129,234156,view,321577,
1441821759733,944117,view,308737,
1441821984864,259275,view,66709,
1441822035252,107699,view,93761,
1441822247571,739833,view,39233,
1441822264480,567847,view,110673,
1441822368004,1334498,view,248630,
1441822380524,757390,view,243218,
1441822400267,1233916,view,305077,
1441822449800,1040886,view,340027,
1441822499627,428425,view,104677,
1441822656268,497371,addtocart,13188,
1441822726150,432211,view,108577,
1441822755918,212033,view,144970,
1441822835910,792462,view,323056,
1441823035321,1350518,view,408835,
1441823228580,572721,view,416264,
1441823304438,1013161,view,11112,
1441823509830,1345499,view,445351,
1441823520047,870193,view,61287,
1441823667750,359429,view,29762,
1441823895270,247235,view,334520,
1441824062664,649365,view,9131,
1441824120583,1321657,view,93763,
1441824235571,94222,view,432459,
1441824320687,339514,view,252344,
1441824359167,307861,view,126923,
1441824437439,1237740,view,61203,
1441824466477,425636,view,5734,
1441824516360,596314,view,445676,
1441824616453,452616,view,454001,
1441824853369,283935,view,2942,
1441824994755,619079,view,313342,
1441825041474,763141,view,48003,
1441825096714,963348,view,106553,
1441825157391,329004,view,265604,
1441825264123,66979,view,55161,
1441825359801,458610,view,224953,
1441825567993,1388617,view,2104,
1441825896900,409031,view,145654,
1441825974145,1148419,view,434682,
1441826395425,924730,view,77271,
1441826796210,1289081,view,205136,
1441826856013,48832,view,353274,
1441826944472,1268833,view,144704,
1441827355283,1165148,view,322332,
1441827414088,1343672,view,340927,
1441827414619,198270,view,7111,
1441827516617,198270,view,329133,
1441827568507,798002,view,376426,
1441827697835,995351,view,5411,
1441827875714,386629,view,125780,
1441827889402,1174544,view,403848,
1441827954856,1150086,view,185221,
1441828015637,800611,view,72783,
1441828228770,707572,view,122118,
1441828659847,1319744,view,132218,
1441828988900,1198760,view,385475,
1441829010362,316850,view,217043,
1441829180137,953491,view,441641,
1441829216612,1298849,view,67434,
1441829309207,184304,view,460352,
1441829394076,285461,view,98708,
1441829756989,1312942,view,162139,
1441829775120,1338587,view,417992,
1441829958002,1072592,view,178264,
1441830176133,165052,view,303387,
1441830180838,717565,view,365044,
1441830255168,884988,view,25514,
1441830466783,1099487,view,214495,
1441830471959,1285190,view,236533,
1441830539505,570572,view,251349,
1441830543135,140914,view,38751,
1441830680656,455327,view,434782,
1441830873862,531774,view,450156,
1441830964764,1275216,view,447360,
1441831073150,81755,view,272969,
1441831437261,207349,view,120357,
1441831488725,606976,view,461686,
1441831568935,1351509,view,201776,
1441831595959,844946,view,386257,
1441831685100,207703,view,179601,
1441831884483,736788,view,237863,
1441832014998,280885,view,402110,
1441832310827,809652,view,210243,
1441832363925,152963,view,130101,
1441832540614,349829,view,325852,
1441832745055,1133655,view,264521,
1441832746770,798002,view,14026,
1441832826302,649962,view,280479,
1441832955128,739706,view,430585,
1441833063208,1132320,view,176841,
1441833220184,616839,view,27221,
1441833237611,647859,view,410582,
1441833351821,31711,view,428085,
1441833361390,1020655,view,39035,
1441833433297,1163328,view,453395,
1441833518811,1166810,view,402439,
1441833742580,772829,view,396934,
1441833827674,888917,view,422671,
1441833841201,888917,view,433667,
1441833950713,1175368,view,265207,
1441834531005,751730,view,119639,
1441834758871,774220,view,90902,
1441834883521,435734,view,397321,
1441834897519,794399,view,94037,
1441835216082,953421,view,29966,
1441835354473,1007092,view,238777,
1441835448740,337803,view,123412,
1441835962738,716373,view,208270,
1441836040913,442047,view,152404,
1441836083725,1141984,view,306285,
1441836088951,737053,view,336967,
1441836124821,1072958,view,459990,
1441836137450,389780,view,5848,
1441836420383,1143614,view,355059,
1441836445464,897436,view,168338,
1441836453354,19093,view,233063,
1441836505981,984453,view,208497,
1441836536622,1068865,view,36995,
1441836743050,507564,view,192857,
1441836858225,1277687,view,256370,
1441836910659,113533,view,93289,
1441836954880,633373,view,108657,
1441837048619,1150086,view,424123,
1441837053388,219629,view,266951,
1441837077906,994538,addtocart,248142,
1441837101679,318219,view,242085,
1441837171753,967679,view,354764,
1441837367581,973944,view,138597,
1441837423668,389780,view,5848,
1441837479558,198270,view,128256,
1441837482606,482815,view,30479,
1441837490699,102625,view,418069,
1441837510895,1074221,view,4613,
1441837902709,685633,view,95953,
1441837969545,1244154,view,422376,
1441837999423,371042,view,75940,
1441838180826,1381460,view,247780,
1441838675500,152693,view,257974,
1441838721176,1229722,view,196953,
1441838824150,617715,view,460083,
1441838936695,863181,view,153301,
1441839046360,104721,view,82157,
1441839285308,130409,view,98357,
1441839458646,52548,view,143771,
1441839974861,452142,view,153596,
1441840098938,890797,view,450128,
1441840252344,530559,view,254406,
1441840541605,678047,view,336855,
1441840555837,577258,view,400946,
1441840918086,1166776,view,144781,
1441840925039,678047,view,166138,
1441841037918,1104564,view,352759,
1441841511560,1285845,view,303548,
1441841672452,1150086,addtocart,390984,
1441841785016,20817,view,164127,
1441841925320,460495,view,208688,
1441842058840,135980,view,256665,
1441842139285,1126569,view,454443,
1441842163690,1322415,view,27494,
1441842233732,618742,view,316200,
1441842373645,5972,view,78436,
1441842421345,551014,view,164850,
1441842788542,858506,view,347534,
1441842992782,152963,view,180751,
1441843054502,1150086,view,365666,
1441843101243,310759,view,40707,
1441843271336,779802,view,25758,
1441843296803,1150086,view,219755,
1441844483691,310759,view,83144,
1441844596777,310759,view,296320,
1441844692643,1198839,view,201419,
1441844786310,318942,view,124055,
1441844836714,628549,view,431119,
1441845014589,188994,view,129414,
1441845143731,737053,view,96246,
1441845195350,975820,addtocart,147555,
1441845211773,567947,view,299592,
1441845321423,1150086,view,100847,
1441845387229,1259555,view,143114,
1441845451686,1087455,view,318746,
1441845864020,59082,view,448453,
1441846217726,110234,view,411280,
1441846360033,295749,view,55822,
1441846373211,1383057,view,109967,
1441846607944,648986,view,372053,
1441846659056,850031,view,212847,
1441846802494,1365188,view,125064,
1441846814014,967905,view,364597,
1441847459619,1032233,view,262410,
1441847697207,772425,view,248630,
1441847766064,606162,view,326754,
1441847946182,269755,view,240746,
1441847965073,342500,view,1757,
1441848299511,798002,view,417594,
1441848496229,1054916,view,82188,
1441848712794,925310,view,288162,
1441848842077,626958,view,225778,
1441849131924,52751,view,432842,
1441849764139,295575,view,87111,
1441850091057,223489,view,181687,
1441850127132,421495,view,442894,
1441850860699,2735,view,407253,
1441850982335,159303,view,410244,
1441851025862,534014,view,406071,
1441851027227,919778,view,330859,
1441851255552,1312358,view,118914,
1441851539224,854251,view,322123,
1441851740051,447294,view,455966,
1441851876481,214634,view,143612,
1441851924771,385962,view,289635,
1441852277142,1067951,view,415873,
1441852692161,397533,view,215715,
1441852818559,1392899,view,314103,
1441852889130,737242,view,330370,
1441852988728,1192483,view,164941,
1441853006186,1174528,view,463122,
1441853040437,87420,view,128185,
1441853166983,754472,addtocart,275434,
1441853281293,847894,view,385366,
1441853355755,247235,view,315602,
1441853707936,385344,view,270120,
1441853746858,911310,view,278822,
1441854301935,690247,view,197305,
1441854453880,980855,view,178210,
1441854541370,355615,view,41649,
1441854728785,246305,view,107972,
1441854774156,795056,addtocart,376418,
1441854806776,923041,view,337947,
1441855075690,603635,view,448220,
1441855175825,112030,view,3099,
1441855391429,882743,view,198784,
1441855793781,852729,view,388338,
1441855858155,138870,view,22436,
1441855928325,888506,view,289500,
1441856014556,1341663,view,259705,
1441856092118,650951,view,227880,
1441856174838,1056771,view,106615,
1441856329451,1147894,view,209099,
1441856352165,465323,view,122890,
1441856619069,600312,view,86848,
1441856706420,1199254,view,56695,
1441856765789,514060,view,71862,
1441856766513,924707,view,100108,
1441856866994,866396,view,288697,
1441857054138,1038363,view,302959,
1441857134500,1174971,view,134322,
1441857243124,740028,view,102605,
1441857277202,235139,view,90704,
1441857294462,1191636,view,399467,
1441857493446,712961,view,434782,
1441857764841,305819,addtocart,429344,
1441857814830,930625,view,341716,
1441858003024,104548,view,434782,
1441858237394,1280886,view,156129,
1441858493579,110564,view,164342,
1441858538324,117285,view,54256,
1441858702500,73386,view,466324,
1441858899801,719819,view,409365,
1441859111556,222901,view,68961,
1441859529391,673708,view,136223,
1441859744958,250418,view,359961,
1441859800580,1034687,view,227482,
1441859885022,346613,view,1360,
1441859892538,1326502,view,134322,
1441860107349,1039157,view,287664,
1441860385643,281155,view,187946,
1441860484953,633511,view,265688,
1441860821481,1310463,view,114302,
1441861058180,135856,view,350141,
1441861078599,1241278,view,29423,
1441861438981,227781,view,234960,
1441861459533,227781,view,234960,
1441861529033,1049576,view,22814,
1441861849654,967490,view,188051,
1441861858251,661942,view,432124,
1441862064146,1008329,view,270555,
1441862275836,1332000,view,383956,
1441862554834,1117908,view,31316,
1441862808436,94407,view,456352,
1441863548437,1014,view,142105,
1441864030886,126611,view,343772,
1441864425163,585662,view,264384,
1441864641575,844409,view,234390,
1441864662550,474400,view,417753,
1441866405650,39109,view,344868,
1441866916348,334322,view,250368,
1441867416273,659425,view,287390,
1441867844142,509726,view,360475,
1441867908387,1113937,view,175890,
1441868197737,165597,view,98728,
1441868220635,106477,view,254981,
1441868549959,571626,view,211418,
1441869332412,609330,view,89637,
1441870274591,1299356,view,338096,
1441871245369,875749,view,75138,
1441874199885,168638,view,29216,
1441874333151,945066,addtocart,275354,
1441878355629,39592,view,350083,
1441878596650,1235883,view,369429,
1441879534140,238105,view,294742,
1441879712743,1224186,view,207333,
1441880310669,992112,view,66752,
1441880331987,859071,view,237587,
1441880508123,1235813,view,21359,
1441886156407,254421,view,302433,
1441886236409,1163329,addtocart,29757,
1441887149430,216508,view,200579,
1441887484063,493069,view,69238,
1441888428902,858166,view,420005,
1441888971645,861073,view,193895,
1441889634581,1381843,view,465292,
1441889770021,581968,view,387602,
1441890248114,1146942,view,108908,
1441890827766,208047,view,417367,
1441890850750,597791,view,328426,
1441893321796,787025,view,29613,
1441893402335,380344,view,33087,
1441893818098,1094307,view,88807,
1441894667949,537495,view,466306,
1441894709389,131561,view,91006,
1441894995756,1009890,view,303855,
1441895021261,342229,addtocart,444372,
1441895963904,298790,view,75779,
1441896208600,43526,view,190643,
1441896229334,134077,view,199026,
1441896305169,936314,view,461686,
1441896579479,790534,view,7863,
